"","ID","Fname","Lname","gender","City","FamilyIncome","EdYears","FamilySize","boughtelectronics"
"391",391,"Robert","Hamilton","M","Winnipeg",36086,14,3,"NO"
"392",392,"Dawn","Parizotto","F","Toronto",36691,11,4,"NO"
"393",393,"Ian","Cruz","M","Montreal",19371,12,5,"NO"
"394",394,"Julia","Koellhoffer","F","Edmonton",33159,14,2,"NO"
"395",395,"Jennifer","Stevens","F","Toronto",46160,14,3,"NO"
"396",396,"Travis","Adams","M","Ottawa",54270,10,3,"YES"
"397",397,"Noah","Farewell","M","Calgary",38760,10,2,"NO"
"398",398,"Micayla","Kohler","F","Montreal",25839,10,5,"YES"
"399",399,"Trevor","Thornton","M","Edmonton",22413,11,2,"NO"
"400",400,"William","Knauff","M","Montreal",28446,10,3,"NO"
"401",401,"Savanah","Griego","F","Toronto",43057,12,3,"NO"
"402",402,"Aaron","Keener","M","Edmonton",22308,10,4,"NO"
"403",403,"Caelyn","Betts","F","Winnipeg",27993,10,2,"NO"
"404",404,"Augustus","Maliske","M","Montreal",22668,11,2,"NO"
"405",405,"David","Zampparelli","M","Winnipeg",35131,10,5,"YES"
"406",406,"Julianna","Wilson","F","Toronto",28273,10,2,"NO"
"407",407,"Rachel","Jones","F","Calgary",22599,11,3,"NO"
"408",408,"Mackenzie","Sapp","F","Calgary",47506,12,3,"NO"
"409",409,"Sara","Coles","F","Victoria",34216,11,1,"NO"
"410",410,"Brandon","Carlin","M","Vancouver",51753,10,4,"YES"
"411",411,"Caroline","Seastone","F","Montreal",40912,10,4,"NO"
"412",412,"Alexander","Mckim","M","Victoria",15081,10,5,"NO"
"413",413,"Kirstin","Hawkins","F","Montreal",22229,12,4,"YES"
"414",414,"Shelby","Semora","F","Edmonton",45066,10,4,"YES"
"415",415,"Monica","Reckard","F","Montreal",24259,11,2,"NO"
"416",416,"Ian","Baldwin","M","Edmonton",23631,11,2,"NO"
"417",417,"Hannah","Maltzahn","F","Toronto",23048,15,4,"NO"
"418",418,"Lindsay","Williams","F","Edmonton",43902,10,4,"YES"
"419",419,"Kyra","Cook","F","Victoria",18425,10,4,"NO"
"420",420,"Jenny","Smith","F","Toronto",26805,12,4,"NO"
"421",421,"Andrew","Goeden","M","Winnipeg",34636,10,5,"YES"
"422",422,"Eric","Heilman","M","Vancouver",46749,13,3,"YES"
"423",423,"Tobi","Procyzyn","F","Toronto",19452,10,3,"NO"
"424",424,"Dexton","Santy","M","Montreal",22433,19,3,"NO"
"425",425,"Dillon","Robbins","M","Ottawa",24931,10,2,"NO"
"426",426,"Danzig","Olmstead","M","Vancouver",28648,10,3,"NO"
"427",427,"Jessica","Wright","F","Winnipeg",43105,15,4,"YES"
"428",428,"Eric","Ausmus","M","Edmonton",39621,10,3,"YES"
"429",429,"Kari","Blackwood","F","Toronto",28988,10,2,"NO"
"430",430,"Aimee","Page-Tinsley","F","Edmonton",15978,13,3,"NO"
"431",431,"Zacharie","Egan","M","Calgary",46488,10,2,"NO"
"432",432,"Kevin","Kerven","M","Edmonton",25720,10,2,"NO"
"433",433,"Erin","Hurrell","F","Edmonton",34671,10,3,"NO"
"434",434,"Katrina","Wallace","F","Winnipeg",28321,14,5,"NO"
"435",435,"Corey","Seifert","M","Edmonton",54868,10,5,"YES"
"436",436,"Drew","Gray","M","Victoria",18873,13,2,"NO"
"437",437,"Christopher","Yaklich","M","Vancouver",20485,10,3,"NO"
"438",438,"Sierra","Deluna","F","Winnipeg",48223,14,4,"YES"
"439",439,"River","Lewis","M","Calgary",28775,14,4,"NO"
"440",440,"Anika","Newell","F","Vancouver",39681,11,4,"NO"
"441",441,"Brian","Burnham","M","Toronto",37975,10,3,"NO"
"442",442,"Chloe","Court","F","Edmonton",19758,13,2,"NO"
"443",443,"Daniel","Hornburg","M","Vancouver",21176,11,4,"NO"
"444",444,"Abigail","Mcfadden","F","Calgary",35615,10,5,"YES"
"445",445,"Travis","Bond","M","Vancouver",30197,12,4,"NO"
"446",446,"Jace","Drost","M","Ottawa",45168,10,2,"NO"
"447",447,"Tyler","Losasso","M","Montreal",28249,11,3,"NO"
"448",448,"Sydnee","Hoover","F","Calgary",20501,13,5,"NO"
"449",449,"Donovan","Burt","M","Ottawa",23637,10,1,"NO"
"450",450,"Justin","Meketuk","M","Ottawa",29073,10,5,"NO"
"451",451,"Dylan","Dukes","M","Winnipeg",47991,10,3,"YES"
"452",452,"Jacob","Mccrudden","M","Ottawa",62129,11,2,"YES"
"453",453,"Anthony","Sizemore","M","Ottawa",31784,10,3,"NO"
"454",454,"Brittany","Nevin","F","Toronto",19122,10,3,"NO"
"455",455,"Eli","Hall","M","Toronto",24359,10,3,"NO"
"456",456,"Daniel","Anderson","M","Montreal",34745,10,2,"NO"
"457",457,"Sierra","Howells","F","Calgary",33863,13,4,"NO"
"458",458,"Mckayla","Fornia","F","Winnipeg",20834,12,3,"NO"
"459",459,"Savannah","Gardner","F","Edmonton",20736,11,3,"NO"
"460",460,"Dyara","Morrison","F","Winnipeg",18694,12,3,"NO"
"461",461,"Kyle","Wayment","M","Ottawa",39205,12,4,"YES"
"462",462,"Jonathan","Frazier","M","Ottawa",23615,10,2,"NO"
"463",463,"Ryan","Leins","M","Edmonton",35623,10,5,"YES"
"464",464,"Mckenna","Huntsman","F","Winnipeg",32440,10,4,"NO"
"465",465,"Margaret","Pagoria","F","Edmonton",18783,11,2,"NO"
"466",466,"Kathleen","Duester","F","Victoria",17261,10,2,"NO"
"467",467,"Jordan","Wagler","M","Toronto",22873,10,4,"NO"
"468",468,"Shea","Marti","F","Vancouver",20230,16,2,"NO"
"469",469,"Vanessa","Bahl","F","Ottawa",24491,18,4,"NO"
"470",470,"Elisabeth","Elkins","F","Montreal",34432,12,3,"NO"
"471",471,"Tyler","Klugesherz","M","Calgary",31730,13,3,"NO"
"472",472,"Carys","Mitchell","F","Montreal",25895,10,3,"NO"
"473",473,"Payton","Alexander","F","Calgary",31519,10,4,"YES"
"474",474,"Sheldon","Whittle","M","Vancouver",26217,13,3,"NO"
"475",475,"Seth","Weems","M","Ottawa",32665,10,4,"YES"
"476",476,"Fiona","Omerovic","F","Edmonton",39835,11,4,"YES"
"477",477,"Caleb","Lombardo","M","Victoria",34590,10,3,"NO"
"478",478,"Caya","Coleman","F","Calgary",17398,10,3,"NO"
"479",479,"Jessica","Kuhl","F","Victoria",29969,10,3,"NO"
"480",480,"Shane","Granger","M","Victoria",40473,13,2,"NO"
"481",481,"Johnathan","Stoyanov","M","Montreal",36433,14,3,"YES"
"482",482,"Tyler","Nelson","M","Winnipeg",39319,10,4,"YES"
"483",483,"Madeleine","Cox","F","Calgary",36786,13,5,"YES"
"484",484,"Lars","Long","M","Victoria",39248,11,4,"YES"
"485",485,"Shilo","Cutshaw","F","Victoria",49431,17,4,"YES"
"486",486,"Brooke","Davison","F","Calgary",49981,10,5,"YES"
"487",487,"Taylor","Cullip","M","Victoria",35006,11,3,"NO"
"488",488,"Kristan","Bryan","F","Winnipeg",33024,11,5,"YES"
"489",489,"Seth","Roth","M","Ottawa",43112,13,5,"YES"
"490",490,"Sloan","Boucher","F","Montreal",26726,10,2,"NO"
"491",491,"Sean","Hansen","M","Montreal",25905,11,3,"NO"
"492",492,"Nicholas","Mills","M","Edmonton",27828,15,2,"NO"
"493",493,"Megan","Leonard","F","Montreal",23645,10,4,"NO"
"494",494,"Emily","Sears","F","Montreal",24056,10,3,"NO"
"495",495,"Caitlyn","Gabbay","F","Edmonton",55435,10,4,"YES"
"496",496,"Kyle","Lischwe","M","Calgary",24829,11,4,"YES"
"497",497,"Philip","Craft","M","Montreal",41775,10,2,"NO"
"498",498,"Corrin","Malcolm","F","Victoria",35894,10,2,"NO"
"499",499,"Jessica","Longmore","F","Winnipeg",39180,11,3,"NO"
"500",500,"Sawyer","Mcnairy","F","Montreal",70149,15,2,"YES"
"501",501,"Jonathan","Brookbank","M","Edmonton",26139,10,3,"NO"
"502",502,"Alexandra","Koskovich","F","Toronto",20130,12,3,"NO"
"503",503,"Whitney","Broussard","F","Calgary",25452,10,2,"NO"
"504",504,"Matthew","Mcanally","M","Victoria",20519,12,4,"NO"
"505",505,"Alicia","Mihalicz","F","Vancouver",32578,13,4,"NO"
"506",506,"Sarah","Pullaro","F","Winnipeg",38964,10,3,"NO"
"507",507,"Leann","Popovich","F","Toronto",13181,11,3,"NO"
"508",508,"Jacob","Miyake","M","Victoria",30835,16,3,"NO"
"509",509,"Trystan","Campos","M","Montreal",24976,10,3,"NO"
"510",510,"Kenneth","Devine","M","Edmonton",13857,11,5,"NO"
"511",511,"Cheyenne","Krajcovic","F","Edmonton",17515,14,3,"NO"
"512",512,"Zoe","Ladd","F","Victoria",22271,10,4,"NO"
"513",513,"Nicole","Eubanks","F","Calgary",52520,16,5,"YES"
"514",514,"Garrett","Reynolds","M","Ottawa",24207,17,3,"NO"
"515",515,"Katelyn","Holts","F","Edmonton",60414,10,3,"YES"
"516",516,"Margaret","Gullett","F","Montreal",20249,10,2,"NO"
"517",517,"James","Pinson","M","Toronto",17689,10,2,"NO"
"518",518,"Evelyn","Rydiger","F","Edmonton",51647,14,3,"NO"
"519",519,"Tabetha","Handwork","F","Montreal",43564,10,4,"YES"
"520",520,"Zebulon","Prosser","M","Calgary",23563,12,3,"NO"
"521",521,"Rachael","Asti","F","Toronto",23330,10,2,"NO"
"522",522,"Hannah","Nuttall","F","Vancouver",30709,10,3,"NO"
"523",523,"Elise","Gartner","F","Edmonton",29125,10,2,"NO"
"524",524,"Jill","Reynolds","F","Ottawa",33343,10,4,"YES"
"525",525,"Tanner","Taylor","M","Victoria",37875,10,3,"YES"
"526",526,"Anastasia","Van Camp","F","Calgary",27187,10,4,"NO"
"527",527,"Grace","Ford","F","Victoria",24536,10,2,"NO"
"528",528,"Kineu","Faloona","M","Vancouver",31010,17,5,"NO"
"529",529,"Nicole","Broughton","F","Vancouver",14493,11,4,"NO"
"530",530,"Dylan","Dickey","M","Winnipeg",28590,10,2,"NO"
"531",531,"Matthew","Moran","M","Victoria",26812,10,4,"NO"
"532",532,"Ada","Anderson","F","Montreal",32870,10,3,"NO"
"533",533,"Bailey","Stills","F","Calgary",22538,14,2,"NO"
"534",534,"Angela","Mckee","F","Calgary",26095,10,4,"NO"
"535",535,"Darius","Martin","M","Victoria",16877,10,3,"NO"
"536",536,"Meghan","Means","F","Toronto",16856,12,4,"NO"
"537",537,"Kendyll","Hartung","F","Ottawa",14075,10,2,"NO"
"538",538,"Mackenzie","Iverson","F","Edmonton",24833,10,3,"NO"
"539",539,"Trey","Mazza","M","Edmonton",25357,12,3,"NO"
"540",540,"Richard","Oconnell","M","Montreal",25273,10,3,"NO"
"541",541,"Lydia","Goodwine","F","Calgary",32117,12,5,"NO"
"542",542,"Andrew","Holland","M","Victoria",35243,17,3,"NO"
"543",543,"Darren","Fowler","M","Toronto",18597,10,4,"NO"
"544",544,"Tyler","Hamilton","M","Edmonton",23122,12,4,"NO"
"545",545,"Kaydy","Scariano","F","Ottawa",34084,18,4,"YES"
"546",546,"Charles","Strand","M","Toronto",26784,10,3,"NO"
"547",547,"Bailey","Henderson","F","Edmonton",17833,11,2,"NO"
"548",548,"Branden","Lovato","M","Montreal",25936,13,4,"NO"
"549",549,"Silwan","Singmaster","F","Montreal",36210,16,2,"NO"
"550",550,"Skyler","Miller","M","Winnipeg",35122,14,1,"NO"
"551",551,"Dominic","Warren","M","Calgary",31554,10,3,"NO"
"552",552,"Max","Rein","M","Calgary",22747,10,2,"NO"
"553",553,"Kalia","Dunker","F","Victoria",26174,10,4,"NO"
"554",554,"Andrew","Ridley","M","Edmonton",45332,10,4,"YES"
"555",555,"Amel","Leighton","M","Edmonton",20073,10,1,"NO"
"556",556,"Donald","Coulter","M","Calgary",26960,10,3,"NO"
"557",557,"Kristina","Ott","F","Ottawa",23315,11,4,"NO"
"558",558,"Victoria","Wolf","F","Toronto",40420,10,2,"NO"
"559",559,"Charles","Swoape","M","Victoria",23510,15,4,"NO"
"560",560,"Kyle","Miracle","M","Victoria",34381,10,4,"NO"
"561",561,"Wade","Moser","M","Ottawa",50135,18,2,"NO"
"562",562,"Kemberli","Flint","F","Toronto",24286,11,5,"YES"
"563",563,"Haden","Frank","M","Montreal",32397,11,5,"YES"
"564",564,"Tyler","Schaefer","M","Calgary",48979,10,3,"YES"
"565",565,"Sha De","Leadbetter-Maiden","F","Montreal",20643,15,2,"NO"
"566",566,"Brandon","Vestal","M","Edmonton",12981,11,2,"NO"
"567",567,"John","Walls","M","Edmonton",28308,10,2,"NO"
"568",568,"Hilary","Lavely","F","Winnipeg",27456,11,2,"NO"
"569",569,"Jack","Theodore","M","Calgary",14153,10,2,"NO"
"570",570,"Hope","Monger","F","Toronto",34071,12,4,"NO"
"571",571,"Madeline","Frazee","F","Calgary",39020,10,3,"NO"
"572",572,"Blake","Michael","M","Victoria",40426,10,5,"YES"
"573",573,"Rachel","Borgsmiller","F","Vancouver",19532,18,4,"NO"
"574",574,"Eric","Cody","M","Montreal",44536,10,4,"YES"
"575",575,"Kara","Burnham","F","Vancouver",24398,10,2,"NO"
"576",576,"Samantha","Christensen","F","Montreal",21394,10,3,"NO"
"577",577,"Ian","Young","M","Winnipeg",42111,10,1,"NO"
"578",578,"Logan","Freeman","M","Winnipeg",21127,14,4,"NO"
"579",579,"Timothy","Blanken","M","Toronto",18477,10,2,"NO"
"580",580,"Samantha","Desarro","F","Toronto",37230,10,4,"NO"
"581",581,"Ali","Svendson","M","Vancouver",24562,13,3,"NO"
"582",582,"Jeffrey","Weidinger","M","Victoria",36403,13,3,"NO"
"583",583,"Cade","Sena","M","Calgary",14325,11,3,"NO"
"584",584,"Alexander","King","M","Calgary",27189,11,4,"YES"
"585",585,"Sarah","Zelesnik","F","Winnipeg",19385,11,3,"NO"
"586",586,"Megan","Hickey","F","Calgary",52667,11,3,"YES"
"587",587,"Debra","Mayer","F","Winnipeg",51148,14,3,"YES"
"588",588,"Rebecca","Horner","F","Edmonton",45968,11,4,"NO"
"589",589,"Hannah","Ryder","F","Ottawa",24750,10,3,"NO"
"590",590,"Charlotte","Zimmerman","F","Vancouver",23484,10,3,"NO"
"591",591,"Remy","Reyes","M","Ottawa",35569,12,4,"YES"
"592",592,"Jordan","Lancaster","F","Vancouver",38612,10,3,"YES"
"593",593,"Carson","Peterson","M","Edmonton",30624,10,3,"NO"
"594",594,"Richard","Vecchia","M","Calgary",34652,10,4,"YES"
"595",595,"Brieanna","Hall","F","Calgary",28709,11,2,"NO"
"596",596,"Daniel","Dreher","M","Calgary",29863,10,3,"NO"
"597",597,"Dallas","Droll","M","Ottawa",40662,11,4,"NO"
"598",598,"Blake","Bennett","M","Ottawa",33887,14,4,"NO"
"599",599,"Mckenna","Ruesch","F","Montreal",23327,15,3,"NO"
"600",600,"Sean Paul","Paterra","M","Montreal",47649,15,2,"YES"
"601",601,"Elizabeth","Calvert","F","Edmonton",32790,16,4,"YES"
"602",602,"Rachael","Slouka","F","Edmonton",30781,10,4,"NO"
"603",603,"Neil","Ruppel","M","Ottawa",17454,11,3,"NO"
"604",604,"Anthony","Quimby","M","Edmonton",48609,11,2,"NO"
"605",605,"Dylan","Nelson","M","Vancouver",39902,10,4,"YES"
"606",606,"Nathan","Cooper","M","Victoria",36140,17,3,"NO"
"607",607,"Christian","Goldsberry","M","Edmonton",24594,11,2,"NO"
"608",608,"Sarah","Van Treeck","F","Calgary",28125,11,3,"NO"
"609",609,"Kyra","Gardner","F","Winnipeg",39089,11,4,"YES"
"610",610,"Tucker","Van Court","M","Victoria",30061,10,1,"NO"
"611",611,"Ashley","Pore","F","Toronto",21861,11,2,"NO"
"612",612,"Madison","Hoogendoorn","F","Vancouver",30661,18,3,"NO"
"613",613,"Luke","Webster","M","Winnipeg",18019,11,1,"NO"
"614",614,"Cody","Woods","M","Victoria",16542,10,4,"NO"
"615",615,"Raven","Sterrett","F","Montreal",15444,11,2,"NO"
"616",616,"David","Maul","M","Calgary",30130,13,3,"NO"
"617",617,"Zachary","Lynam","M","Calgary",26282,15,3,"NO"
"618",618,"Tiffany","Zakrzewski","F","Montreal",40890,11,2,"NO"
"619",619,"Kallee","Taylor","F","Victoria",28433,10,4,"NO"
"620",620,"Michelle","Frazier","F","Victoria",16250,10,4,"NO"
"621",621,"Christopher","Stjernholm","M","Toronto",22337,12,3,"NO"
"622",622,"Kaitlyn","Frank","F","Calgary",28555,16,2,"NO"
"623",623,"Mikayla","Lawhead","F","Toronto",17512,17,4,"NO"
"624",624,"Jason","Fulton","M","Calgary",29409,10,3,"NO"
"625",625,"Dakota","Reichel-Hodges","M","Toronto",48292,15,3,"YES"
"626",626,"Nicole","Larocque","F","Ottawa",38199,10,3,"NO"
"627",627,"Brooke","Thulson","F","Victoria",16548,16,4,"NO"
"628",628,"Patrick","Vaughan","M","Montreal",15244,12,3,"NO"
"629",629,"Jamie","Paul","M","Ottawa",25031,10,4,"YES"
"630",630,"Majerle","Mcgregor","F","Edmonton",36514,10,2,"NO"
"631",631,"Jessica","Dalton","F","Victoria",29478,10,2,"NO"
"632",632,"Jonathan","Glander","M","Vancouver",27855,10,5,"YES"
"633",633,"Taylor","Chaney","F","Winnipeg",33451,10,3,"YES"
"634",634,"Taeler","Rouleau","F","Vancouver",53087,13,3,"YES"
"635",635,"Leora","Smotherman","F","Vancouver",41156,12,3,"NO"
"636",636,"Christopher","Adrian","M","Victoria",17915,17,2,"NO"
"637",637,"Mitchell","Gilbert","M","Vancouver",25805,10,4,"NO"
"638",638,"Jessica","Martin","F","Montreal",19991,11,2,"NO"
"639",639,"Morgan","Maccraiger","F","Montreal",59852,16,3,"YES"
"640",640,"Benjamin","Isakson","M","Toronto",16829,13,3,"NO"
"641",641,"Logan","Trice","M","Vancouver",26486,10,4,"NO"
"642",642,"Dorothea","Hunter","F","Edmonton",16105,10,4,"NO"
"643",643,"Sean","Sauer","M","Toronto",34180,12,2,"NO"
"644",644,"Michelle","Haebe","F","Vancouver",20531,10,3,"NO"
"645",645,"Dylan","Craton","M","Edmonton",22253,11,4,"NO"
"646",646,"Justin","Hart","M","Ottawa",78610,12,2,"YES"
"647",647,"Talia","Kirkland","F","Vancouver",32616,10,4,"YES"
"648",648,"Benjamin","Printz","M","Calgary",43695,10,3,"NO"
"649",649,"Charles","Wagner","M","Victoria",65451,10,2,"YES"
"650",650,"Alison","Gengler","F","Edmonton",22943,10,4,"NO"
"651",651,"Garrett","Madsen","M","Vancouver",20226,10,3,"NO"
"652",652,"Bryan","Mayer","M","Calgary",27008,11,1,"NO"
"653",653,"Bryan","Thvedt","M","Edmonton",17509,11,4,"NO"
"654",654,"Stephen","Manzanares","M","Toronto",46211,12,3,"NO"
"655",655,"Johnathan","Ehlers","M","Vancouver",24550,12,3,"NO"
"656",656,"Allyson","Kleinfieldt","F","Ottawa",28924,12,2,"NO"
"657",657,"Derek","Schumacher","M","Vancouver",13471,14,4,"NO"
"658",658,"Karen","Linville","F","Montreal",28684,10,2,"NO"
"659",659,"Shiloh","Noah","F","Toronto",52406,14,4,"YES"
"660",660,"Hannah","Mcelhinney","F","Victoria",21324,11,2,"NO"
"661",661,"Douglas","Smith","M","Winnipeg",23812,12,4,"NO"
"662",662,"Mike","Claussen","M","Toronto",24570,16,3,"NO"
"663",663,"Kelsey","Jorgenson","F","Victoria",17270,15,1,"NO"
"664",664,"Shannon","Krueger","F","Ottawa",31724,15,4,"NO"
"665",665,"Jessica","Hart","F","Vancouver",31117,10,3,"NO"
"666",666,"Broden","Pembroke","M","Edmonton",39093,12,4,"YES"
"667",667,"Tyler","Diemer","M","Edmonton",21006,10,2,"NO"
"668",668,"Bridgette","Horwitz","F","Ottawa",23680,12,3,"NO"
"669",669,"Wade","Kaczar","M","Winnipeg",24807,15,5,"YES"
"670",670,"Austin","Greaves","M","Vancouver",18637,10,4,"NO"
"671",671,"Marshall","Connell","M","Montreal",14462,10,1,"NO"
"672",672,"Alexa","Handley","F","Montreal",21358,10,5,"NO"
"673",673,"Ryan","Howes","M","Edmonton",53207,13,3,"NO"
"674",674,"Megan","Friedlan","F","Winnipeg",17865,15,3,"NO"
"675",675,"Abigail","Schmunk","F","Winnipeg",23097,11,5,"NO"
"676",676,"Tanner","Buser","M","Montreal",27212,11,1,"NO"
"677",677,"Cody","Francois","M","Winnipeg",32479,12,4,"NO"
"678",678,"Ilana","Bailey","F","Toronto",19893,14,3,"NO"
"679",679,"Madison","Ewing","F","Victoria",28115,10,4,"YES"
"680",680,"Jalen","Austin","M","Vancouver",21787,10,4,"NO"
"681",681,"Dylan","Nikitow","M","Ottawa",29417,10,2,"NO"
"682",682,"Angela","Weber","F","Calgary",38857,10,3,"NO"
"683",683,"Justin","Levis","M","Montreal",22138,12,2,"NO"
"684",684,"Amanda","Gronquist","F","Montreal",21023,10,3,"NO"
"685",685,"Tyler","Thompson","M","Winnipeg",50161,11,2,"NO"
"686",686,"Michael","Musser","M","Winnipeg",21869,10,3,"NO"
"687",687,"Bradley","Giammanco","M","Ottawa",31773,15,2,"NO"
"688",688,"Vladimir","Rolfson","M","Montreal",31950,10,4,"NO"
"689",689,"Joshua","Wichers","M","Calgary",16336,12,2,"NO"
"690",690,"Elise","Edwards","F","Ottawa",57111,14,2,"NO"
"691",691,"Emily","Haas","F","Vancouver",16038,16,2,"NO"
"692",692,"Olivia","Harrington","F","Ottawa",19137,13,4,"NO"
"693",693,"Melissa","Quintana","F","Calgary",15177,10,4,"NO"
"694",694,"Cheyenne","Morgan","F","Winnipeg",17362,10,2,"NO"
"695",695,"Anthony","Roundtree","M","Ottawa",38424,12,3,"YES"
"696",696,"Jarod","Campbell","M","Ottawa",23793,10,3,"NO"
"697",697,"Brian","Kelley","M","Edmonton",29689,11,2,"NO"
"698",698,"Bradley","Derosia","M","Calgary",21704,10,4,"NO"
"699",699,"Zachary","Huth","M","Vancouver",23084,14,4,"YES"
"700",700,"Tyler","Dean","M","Calgary",30754,14,4,"YES"
"701",701,"Lauren","Mostert","F","Calgary",21345,15,3,"NO"
"702",702,"Thomas","Justus","M","Ottawa",12346,11,2,"NO"
"703",703,"William","Babcock","M","Edmonton",17018,15,2,"NO"
"704",704,"Ryan","Paradis","M","Vancouver",36181,10,4,"NO"
"705",705,"Darun","Elacqua","M","Edmonton",16572,10,4,"NO"
"706",706,"Alyssa","Patterson","F","Toronto",20698,12,2,"NO"
"707",707,"Amber","Prins","F","Montreal",25414,11,3,"NO"
"708",708,"Michael","Mckinney","M","Montreal",20039,10,3,"NO"
"709",709,"Alexandra","Thomas","F","Toronto",24946,10,5,"NO"
"710",710,"Marissa","Granberg","F","Calgary",23623,10,3,"NO"
"711",711,"Christine","Seymour","F","Edmonton",12054,10,5,"NO"
"712",712,"Victoria","Williams","F","Edmonton",16102,11,4,"NO"
"713",713,"Megan","Keyser","F","Montreal",22331,10,4,"NO"
"714",714,"Austin","Neuroth","M","Edmonton",18431,10,4,"NO"
"715",715,"Sean","Callahan","M","Edmonton",24179,12,3,"NO"
"716",716,"Connor","Harrison","M","Toronto",40505,10,4,"YES"
"717",717,"Vanessa","Seymour","F","Ottawa",35274,17,3,"YES"
"718",718,"Zachary","Loucks","M","Winnipeg",19154,16,4,"NO"
"719",719,"Erin","Gamboa","F","Victoria",14786,15,1,"NO"
"720",720,"Samantha","Bussey","F","Toronto",19685,10,4,"NO"
"721",721,"Amanda","Smith","F","Toronto",19947,13,3,"NO"
"722",722,"Caden","Leindecker","M","Toronto",19833,10,2,"NO"
"723",723,"Morie","Eggers","F","Victoria",37558,10,3,"YES"
"724",724,"Minda","Lesley","F","Montreal",20731,11,5,"NO"
"725",725,"Connor","Kennedy","M","Vancouver",20336,10,4,"NO"
"726",726,"Bridget","Carpenter","F","Montreal",23972,10,4,"NO"
"727",727,"Chelsea","Stainbrook","F","Vancouver",23580,10,3,"NO"
"728",728,"Amanda","Wade","F","Ottawa",43383,10,5,"YES"
"729",729,"Mollye","O Hearn","F","Edmonton",25257,12,3,"NO"
"730",730,"Hannah","Anderson","F","Vancouver",23565,12,3,"NO"
"731",731,"Zachary","Weatherly","M","Edmonton",29282,11,4,"YES"
"732",732,"Michael","Skinner","M","Montreal",17382,16,2,"NO"
"733",733,"Daniel","Burnham","M","Calgary",15505,11,2,"NO"
"734",734,"Tyrus","Cox","M","Montreal",58474,11,3,"YES"
"735",735,"Erik","Swartz","M","Victoria",45662,10,2,"NO"
"736",736,"Pelin","Sanchez","F","Montreal",18275,12,2,"NO"
"737",737,"Hailey","Sandersen","F","Edmonton",21368,10,2,"NO"
"738",738,"Elizabeth","Boddicker","F","Vancouver",25007,15,4,"NO"
"739",739,"Sydney","Kick","F","Toronto",31837,10,6,"YES"
"740",740,"Alyssa","Disharoon","F","Montreal",25917,10,2,"NO"
"741",741,"Ariana","Martin","F","Toronto",38582,10,4,"NO"
"742",742,"Adam","Bryant","M","Toronto",26211,12,2,"NO"
"743",743,"Morgan","Ross","M","Montreal",48279,10,4,"YES"
"744",744,"Kate","Smith","F","Edmonton",19272,12,4,"NO"
"745",745,"Carl","Wiedemann","M","Victoria",44393,16,5,"YES"
"746",746,"Gary","Vance","M","Montreal",34863,13,3,"NO"
